('2022-02-27 12:31:06', 28.2609355, 83.97382016666667 , 85.4, 17.3, 24.2, 37.6 ),
('2022-02-27 12:31:11', 28.260969999999997, 83.97375283333334 , 64.5, 14.3, 24.0, 37.9 ),
('2022-02-27 12:31:16', 28.26100033333333, 83.97368483333334 , 38.7, 11.3, 24.1, 37.9 ),
('2022-02-27 12:31:21', 28.2610275, 83.97361616666667 , 40.5, 11.0, 24.0, 38.2 ),
('2022-02-27 12:31:27', 28.26105016666667, 83.97353166666666 , 40.6, 10.6, 23.8, 38.4 ),
('2022-02-27 12:31:32', 28.26106916666667, 83.97346199999998 , 40.2, 10.3, 23.7, 38.4 ),
('2022-02-27 12:31:37', 28.261090833333334, 83.97339133333335 , 43.9, 10.6, 23.6, 38.4 ),
('2022-02-27 12:31:44', 28.261125333333332, 83.97329399999998 , 54.7, 11.7, 23.6, 38.7 ),
('2022-02-27 12:31:50', 28.261156666666672, 83.9732095 , 67.1, 13.3, 23.5, 38.9 ),
('2022-02-27 12:31:55', 28.26117283333333, 83.97313516666667 , 66.0, 13.1, 23.5, 40.1 ),
('2022-02-27 12:32:00', 28.261191666666665, 83.97306316666666 , 74.4, 14.0, 23.3, 40.3 ),
('2022-02-27 12:32:05', 28.261216166666667, 83.97299149999999 , 89.0, 16.1, 23.3, 39.6 ),
('2022-02-27 12:32:10', 28.26124333333333, 83.97292183333333 , 84.0, 16.2, 23.4, 39.5 ),
('2022-02-27 12:32:16', 28.261270500000002, 83.97283816666668 , 74.7, 14.9, 23.5, 39.9 ),
('2022-02-27 12:32:21', 28.261294833333334, 83.97276783333334 , 65.2, 13.8, 23.6, 39.8 ),
('2022-02-27 12:32:26', 28.261315500000002, 83.97269616666667 , 61.9, 13.7, 23.5, 39.4 ),
('2022-02-27 12:32:31', 28.261338166666665, 83.97262516666666 , 51.9, 12.4, 23.6, 39.2 ),
('2022-02-27 12:32:36', 28.261360333333332, 83.97255483333332 , 33.4, 10.6, 23.6, 38.9 ),
('2022-02-27 12:32:41', 28.26137983333333, 83.97248366666666 , 32.1, 9.8, 23.7, 39.2 ),
('2022-02-27 12:32:46', 28.26139, 83.97240866666668 , 35.3, 9.7, 23.7, 39.8 ),
('2022-02-27 12:32:51', 28.261398166666662, 83.972337 , 38.3, 9.4, 23.9, 40.1 ),
('2022-02-27 12:32:57', 28.261404833333337, 83.972255 , 45.5, 10.2, 24.2, 40.3 ),
('2022-02-27 12:33:02', 28.261401999999997, 83.97220233333334 , 50.9, 10.8, 24.2, 40.2 ),
('2022-02-27 12:33:07', 28.2613725, 83.97216233333332 , 59.5, 11.3, 24.3, 39.2 ),
('2022-02-27 12:33:12', 28.261332, 83.97209766666668 , 58.8, 12.2, 24.4, 38.5 ),
('2022-02-27 12:33:18', 28.261280166666666, 83.97202549999999 , 57.4, 12.9, 24.5, 38.9 ),
('2022-02-27 12:33:23', 28.261236666666665, 83.97196950000001 , 54.5, 13.0, 24.6, 38.9 ),
('2022-02-27 12:33:30', 28.26116866666667, 83.97189266666668 , 51.1, 12.2, 24.7, 38.5 ),
('2022-02-27 12:33:35', 28.261115166666666, 83.97184166666666 , 50.0, 15.3, 25.2, 37.7 ),
('2022-02-27 12:33:40', 28.261052166666666, 83.97178766666666 , 46.8, 14.8, 25.7, 37.5 ),
('2022-02-27 12:33:45', 28.2609965, 83.97173 , 38.8, 13.7, 26.2, 37.8 ),
('2022-02-27 12:33:50', 28.260944499999997, 83.97168266666668 , 35.2, 12.6, 26.5, 37.6 ),
('2022-02-27 12:33:55', 28.26090166666667, 83.9716255 , 34.8, 12.8, 26.9, 36.9 ),
('2022-02-27 12:34:00', 28.2608555, 83.97156683333333 , 31.0, 12.6, 27.2, 35.6 ),
